Index,Gold
432.00029000000006,0
366.00025,0
477.00042,0
111.00005,0
468.00022,0
482.00002,0
533.00013,0
3.00033,0
483.00005999999996,0
475.00043,0
357.00297,0
208.00053,0
485.00052999999997,0
248.00012,0
404.00001000000003,0
67.0001,0
255.00002,0
372.00012999999996,0
209.00011999999998,0
127.00015,0
316.00068999999996,0
322.00005,0
555.00049,0
229.00037000000003,1
497.00015,0
305.0001,0
205.00001,0
494.00005,0
473.00018,1
209.00043,0
107.00008000000001,0
485.00019000000003,0
303.00038,0
246.00012,0
12.000589999999999,0
571.00007,0
71.00007,0
357.00068999999996,0
280.00011,0
467.00018,0
548.00025,0
477.00052,0
352.0001,0
375.00038,0
316.00038,0
375.00075,0
550.00022,0
384.00004,0
12.00045,0
97.00008000000001,0
8.000160000000001,0
266.00011,0
132.00023000000002,0
581.00012,0
442.00012000000004,0
95.001,0
548.00039,0
208.00068000000002,0
495.00034000000005,0
253.00014,0
491.00005,1
507.00010999999995,0
455.00004,1
532.00008,0
357.0013,0
376.00002,0
540.00004,0
71.00005999999999,0
91.00001,0
100.00027,0
218.00003999999998,1
357.00011,0
65.00014,0
174.00002,0
447.00004,0
229.00012999999998,0
485.00055,0
585.0002099999999,0
244.00012,0
220.00012,0
422.00001,1
165.00007,0
250.00009,0
47.000040000000006,0
231.00042000000002,0
435.00023,1
301.0002,0
530.00001,0
111.00008000000001,0
590.00023,0
231.00072000000003,0
270.00005,0
323.00002,0
380.00005,0
140.00021,0
260.00015,0
31.000040000000002,0
37.000040000000006,1
367.00037000000003,0
270.0001,0
31.000059999999998,0
301.00026,0
70.00005,0
390.00006,1
352.00043,0
305.00019,0
138.0003,0
89.00013,0
367.00065,0
243.00012999999998,0
18.00005,1
208.0001,0
3.00031,0
400.0001,0
432.0005,0
516.00006,0
95.00057,0
111.00015,0
370.00041,0
295.00012999999996,0
523.00011,0
186.00001,0
452.00030999999996,1
202.00028,0
300.00027,0
590.00045,0
249.00002999999998,1
303.00088,0
539.00013,0
38.00036,0
500.00001,0
4.0003400000000005,0
8.00005,0
119.00022,0
137.00013,0
259.00003,1
179.00008,1
173.00001,0
318.0001,0
157.00003999999998,0
195.00003999999998,1
303.00068999999996,1
183.00018,0
489.00055999999995,0
581.00032,0
124.00008999999999,0
229.00014,0
485.00045,0
485.0012,0
521.0001900000001,0
501.0002,0
485.00119000000007,0
504.0001,0
262.0004,0
47.000029999999995,0
582.0001900000001,0
273.00014,0
496.00015999999994,0
160.00021999999998,0
20.00005,0
235.00009,0
258.00006,0
357.00275,0
528.00001,0
511.00012999999996,0
322.00003,1
4.0000599999999995,0
155.00032,0
578.00003,0
502.00009000000006,0
224.00014,0
478.00017,0
78.00009,0
230.00002999999998,0
267.00025,0
250.00011,0
479.00007,0
38.00011,0
330.00015,0
73.00010999999999,0
231.0005,0
546.00014,0
231.00043,0
206.00008,0
367.00035,0
287.00007,0
292.00032999999996,0
234.00027000000003,0
170.00041000000002,0
404.00009,0
588.00012,0
238.00222999999997,0
170.00017,0
367.00048,0
50.000040000000006,0
208.00054,0
25.00015,0
571.00028,0
555.00042,0
256.00065,0
469.00021,0
68.0001,1
288.00005,0
238.00275,0
104.00004,0
357.00061,0
271.00003,0
426.0002,0
231.00055,0
357.00059,0
386.00026,1
56.0006,0
201.00001,0
90.00023,0
140.00018,1
496.00024,0
532.0002,0
587.00005,0
312.0001,0
585.00017,1
221.00017000000003,0
171.00005,0
157.00008,0
216.00017000000003,0
256.00052,0
430.00005,0
238.00212000000002,0
475.00118,1
45.000040000000006,1
324.00005,0
377.00005,0
295.00054,0
359.00025,0
95.00067,0
14.000010000000001,0
557.00008,0
475.00119000000007,0
453.00025999999997,0
262.00035,0
440.00007999999997,0
481.00002,0
64.00032,0
262.00113999999996,0
467.00007,0
46.00013,0
375.00023,1
148.00015,0
285.0001,0
284.00022,0
83.00015,0
64.00001999999999,0
505.00052999999997,0
329.00043,0
388.0002,0
485.00137,0
432.0004,0
234.00019,0
8.00003,0
485.00035999999994,0
469.0001,0
162.0001,0
448.00021,0
229.00017000000003,0
475.00075,0
462.00001,0
533.0002099999999,0
564.00027,0
71.00027,0
485.00167999999996,0
485.00127000000003,0
142.00001,0
303.0004,1
310.00029,0
563.00008,0
303.00084,0
238.00043,0
367.00042,0
242.00024,0
238.00247000000002,0
301.00012999999996,0
144.00041000000002,0
86.00001999999999,1
190.00003999999998,0
196.00007,0
375.00065,1
60.000040000000006,0
590.00025,0
238.00255,0
555.0002900000001,0
505.00021,0
12.00077,0
64.0001,0
132.00031,0
298.00007,0
42.000009999999996,0
148.00013,0
181.00009,0
430.00003,0
562.00015,0
582.00003,0
305.00009,0
170.00008,0
505.00007,0
324.00001000000003,1
388.00015,0
76.00014,0
171.00025,0
399.00035,0
8.00013,0
555.0001599999999,0
220.00015,0
250.0001,0
342.00022,0
462.00003,0
267.00009,0
280.00002,0
434.00024,0
238.00207999999998,0
475.00060999999994,1
209.00041000000002,0
585.0001,1
367.0001,0
238.00287000000003,0
242.00027000000003,0
308.00004,0
435.00010999999995,0
473.00002,0
404.00034,0
283.00007999999997,0
394.00049,0
238.00124,0
202.00031,0
196.00003,0
135.00011,0
488.00002,0
14.00009,0
276.0003,0
255.00009,0
212.00005,0
5.00009,0
561.00003,1
291.00004,0
518.00009,1
333.00007999999997,0
375.00056,0
3.00025,0
273.00003,0
157.00024,0
582.00004,0
271.00012999999996,0
496.00002,0
368.00002,0
542.00005,0
408.00002,0
190.00026,0
61.00009,0
31.000529999999998,0
247.00012999999998,0
294.00009,0
402.00009,0
171.00028,0
329.00005,0
277.00005,0
391.00005,0
95.00001,0
157.00003,0
65.00049,0
146.00002,0
467.00009000000006,0
358.00007999999997,0
271.00021,0
509.00005999999996,0
145.00002,0
105.0001,0
590.00035,0
95.00098,0
36.00002,0
303.00042,0
262.00142,0
372.00009,0
480.00015,0
132.00108999999998,0
474.00002,1
298.00007999999997,0
278.00009,0
385.00003,0
432.00005,0
520.00003,1
477.00032999999996,0
262.001,0
527.00023,0
467.00042,0
95.00074000000001,0
328.00002,1
497.00019000000003,0
363.00026,0
391.00016,0
114.00003999999998,0
157.00042,0
315.00012000000004,0
142.00006000000002,0
363.00027,0
453.00005999999996,0
566.0000200000001,0
488.00005,1
345.00077999999996,0
511.00018,0
206.00005,0
208.00078,0
378.00002,0
78.00005999999999,0
208.00066999999999,0
542.00023,0
375.00035,0
161.00009,0
61.00006,0
186.00011999999998,0
132.00105,0
564.00042,0
243.00019,0
314.00001000000003,1
357.00022,0
185.0001,0
152.00003,0
286.00007999999997,0
147.00013,0
98.00021,0
130.00011999999998,0
548.00036,0
270.00001000000003,0
25.00003,1
11.00002,0
160.00011,1
262.00077999999996,0
394.00023999999996,0
237.00007000000002,0
330.00007,0
247.0001,0
540.00005,0
238.00253999999998,0
530.00003,0
318.00003,1
229.0003,1
264.00032999999996,0
56.00063000000001,0
434.00001,0
123.00017,0
145.00003,0
386.00027,0
581.00007,0
94.0001,0
410.00001000000003,0
90.00013,0
155.00025,0
398.00005,0
139.00003999999998,0
467.00005,0
238.00208999999998,0
580.00006,0
3.00013,1
77.00005,0
353.00007999999997,1
301.00017,0
452.0002,0
581.00009,1
485.00025999999997,0
164.00003,0
524.00011,0
13.00024,0
155.00026,0
449.00010999999995,0
31.000020000000003,0
130.00017,0
369.00009,0
121.00001999999999,1
365.00004,1
555.00014,0
108.00021000000001,0
132.00093,0
100.00001,0
489.00023,0
146.00015,0
502.00015,0
151.00003999999998,0
375.00012000000004,0
221.00035,0
157.00038999999998,1
427.00015999999994,0
208.0009,0
304.00021,0
329.00023,0
553.00015,0
475.00029000000006,0
216.00012,0
133.00002,0
105.00001999999999,0
425.00009000000006,0
425.00005,0
31.00055,0
350.00005,0
555.00008,0
582.00005,0
247.00015,0
346.00014,0
326.00023,0
146.00003,0
544.00034,0
230.00021,0
367.00041,0
46.000029999999995,0
252.00024,0
508.00028,0
509.00005,1
468.00004,0
497.00063,0
76.00001,0
475.00105999999994,0
248.00003999999998,0
451.00037000000003,0
200.00011999999998,0
231.00067,0
402.0002,0
99.00012,0
564.0001,0
413.00004,0
170.00034,0
276.0002,0
85.00005,0
65.00046,0
525.00004,0
581.00011,0
208.00033,0
53.00018000000001,0
303.00074,0
261.00032999999996,0
59.00014,0
1.00013,1
157.00031,0
549.00006,0
262.00019,0
31.000090000000004,0
379.00007999999997,0
276.00022,0
391.00002,0
538.00003,0
237.00016000000002,0
454.00012999999996,0
38.00042,0
157.00051000000002,0
192.00007,0
262.00018,0
56.000280000000004,0
587.00004,0
296.00001000000003,0
475.00039000000004,1
167.00005,0
512.00007,0
33.00009,0
544.00042,0
238.00139,0
198.00006000000002,0
90.00003000000001,0
247.00014,0
382.00002,0
432.00049,0
497.00075999999996,0
508.00014000000004,0
485.00047,0
17.000120000000003,0
435.00024,1
89.00007,0
90.0002,0
350.00012000000004,0
542.0000200000001,1
521.0001,0
155.00019,0
512.00017,0
468.00017,0
312.00012000000004,0
589.00034,0
116.00008999999999,0
335.00007,0
134.0001,1
346.00018,0
582.0001,0
18.00001,1
33.00031,0
357.00158999999996,0
446.00007,0
453.00015,0
497.00034000000005,0
508.00001,0
505.00041,0
293.00004,0
485.00028,0
452.0004,0
89.00001999999999,0
559.00009,0
56.001059999999995,0
573.0002400000001,0
459.00002,0
561.00023,0
301.00027,0
227.0001,0
271.00002,0
337.00012000000004,0
564.00034,0
540.00006,0
344.00004,0
439.00005,0
91.00001999999999,0
221.00027000000003,0
349.00002,0
305.00016,0
301.00015,0
420.00057000000004,0
442.00034000000005,0
117.00018,0
256.00001000000003,0
447.0001,0
58.000080000000004,0
233.00003999999998,0
36.00025,0
238.00085,0
548.0002,0
581.0001599999999,0
41.000029999999995,0
446.00007999999997,0
363.00022,0
100.00008000000001,0
139.00001,0
534.0004299999999,0
376.00012000000004,0
238.00257000000002,0
352.0003,0
310.00005,0
571.0002,0
177.00003,0
501.00001,0
557.00013,0
553.0003,0
425.0003,0
256.00059,0
564.00035,0
31.0005,0
216.00014,0
37.00007,0
302.00001000000003,0
171.00033,0
262.00122999999996,0
231.00052000000002,0
406.00003,0
146.00013,1
207.00037,0
529.00006,0
302.00007999999997,0
454.00015999999994,0
480.00005,1
261.00022,0
485.00145,0
403.00012999999996,1
357.00102000000004,0
540.00011,0
170.00037,0
118.00018,0
1.00009,0
32.00005,0
5.00012,0
386.00003,1
527.00012,0
137.00007,0
357.00034,0
487.00015,0
397.00007999999997,0
582.00011,0
291.00007999999997,0
56.000890000000005,0
366.00017,0
148.00005,1
539.00008,0
256.00004,1
464.00022,0
347.00021,0
532.0001599999999,0
420.00059000000005,0
207.00021,0
467.00015999999994,0
211.00003999999998,0
12.000639999999999,0
208.00056999999998,0
168.0001,0
410.00007,0
417.00003,0
498.00007,0
33.00028,0
12.000210000000001,0
445.00004,1
229.00021,0
526.0002099999999,0
123.00016000000001,0
485.00190999999995,0
132.00018,0
316.0004,0
388.00025,0
381.00002,0
150.00007,0
134.00008,1
177.00005,0
548.0002900000001,0
394.00063,0
357.00081,0
262.00002,0
228.00002999999998,0
335.00007999999997,0
140.00011999999998,0
295.0008,0
475.0011,0
367.00075,0
468.0001,0
485.00189000000006,0
499.00005,0
447.00002,0
383.00007,0
419.00017,0
136.00021999999998,0
35.00015,0
428.00003,0
357.00277,0
490.00032999999996,0
485.00173,0
497.0011,0
548.00023,0
505.00048,0
56.000409999999995,0
155.00013,0
12.00005,0
132.00113000000002,0
369.00005,0
175.00021999999998,0
345.00082000000003,0
357.0014,0
497.00005,0
451.00015,0
550.00014,0
5.00014,0
182.00001,0
116.00001999999999,0
525.00014,0
342.00006,0
35.00002,0
276.00011,0
209.00003999999998,0
287.00025,0
357.00196,0
590.0001900000001,0
98.00009,0
12.00048,0
229.00031,0
480.00009000000006,0
193.00005,0
375.00052999999997,0
317.00015,0
201.00018,0
399.00012999999996,0
475.00111,0
329.00035,0
244.00037999999998,0
357.00083,0
340.00007999999997,0
357.0007,0
56.000919999999994,0
208.00002,0
242.00016000000002,0
563.00009,0
197.00005,0
267.0001,0
394.00048,0
262.0002,0
553.00011,0
262.00007,0
367.00034,0
261.00048,0
489.00005,0
420.00004,0
58.00006,0
303.00041,0
31.00024,0
542.0002599999999,0
118.00007,0
64.00008000000001,0
161.00014,0
95.00017,0
165.00005,0
176.00003999999998,0
330.00018,0
267.00027,0
71.00041,1
476.00019000000003,0
441.00001,0
533.00022,0
217.00012,0
119.00011,0
370.00055,0
404.00039,0
534.00013,0
370.00052999999997,0
95.00039,0
475.00017,1
510.00044,0
357.00288,0
505.00046,0
150.00033,0
434.00025999999997,0
432.00038,0
247.00001,0
127.00006,0
357.00229,0
186.00015,0
495.0002,0
445.00005,1
157.00016000000002,0
256.00027,0
531.00009,0
75.0003,0
261.00021,0
350.0001,0
525.00005,0
360.00005,0
480.00002,0
15.00012,0
105.00013,1
586.00012,0
572.0002599999999,0
160.00018,0
476.00004,0
468.00007999999997,0
502.00018,0
143.00006000000002,0
295.00032999999996,0
352.00035,0
506.00019000000003,0
510.00049,0
352.00005,0
187.00002,0
142.00011999999998,0
464.00021,0
367.00023999999996,0
65.00026,0
137.00005,0
65.00001999999999,0
87.00009,0
238.00118999999998,0
100.00025,0
582.00013,0
276.00005,0
182.00003999999998,0
427.00022,0
3.0001700000000002,0
94.00001,0
583.0000200000001,0
529.00007,0
363.00015,0
256.00049,0
364.00016,0
34.000040000000006,1
431.00004,0
292.00006,0
477.00050999999996,1
209.00042,0
510.00050999999996,0
238.0031,0
501.00007,0
485.00041,0
497.00085,0
63.00003,1
285.00018,0
124.00018,0
346.00004,0
284.00004,0
420.0004,0
357.00292,0
370.00039,0
280.00007,0
89.00005,0
556.00012,0
347.00011,0
510.00057000000004,0
258.00005,0
210.00012999999998,0
87.00004,0
378.00001000000003,0
46.00008,1
135.00014,0
589.00023,0
142.00013,0
190.00009,0
410.00005,0
572.00015,0
120.00011,0
132.00062,0
153.00015,0
258.00007999999997,0
432.00003,0
34.00008,0
57.000040000000006,0
382.0001,0
295.00042,0
118.00011,0
433.00017,0
541.00005,0
434.00012000000004,1
485.0009,0
225.00006000000002,0
91.00009,0
